solver_a,solver_b,split,scenario_id,scenario_key,timestamp_a,timestamp_b,signed_gap_a_minus_b,abs_gap
Hydrostatic,Boussinesq,train,scenario_002243,train:scenario_002243,0.17745298147201538,0.08873767405748367,0.08871530741453171,0.08871530741453171
Hydrostatic,Boussinesq,train,scenario_002244,train:scenario_002244,0.1774740219116211,0.08873767405748367,0.08873634785413742,0.08873634785413742
Hydrostatic,Boussinesq,train,scenario_002245,train:scenario_002245,0.17728358507156372,0.08873767405748367,0.08854591101408005,0.08854591101408005
Hydrostatic,Boussinesq,train,scenario_002246,train:scenario_002246,0.1774439513683319,0.08873767405748367,0.08870627731084824,0.08870627731084824
Hydrostatic,Boussinesq,train,scenario_002247,train:scenario_002247,0.17745640873908997,0.08873767405748367,0.08871873468160629,0.08871873468160629
Hydrostatic,Boussinesq,train,scenario_002248,train:scenario_002248,0.17737627029418945,0.08873767405748367,0.08863859623670578,0.08863859623670578
Hydrostatic,Boussinesq,train,scenario_002249,train:scenario_002249,0.177473783493042,0.08873767405748367,0.08873610943555832,0.08873610943555832
Hydrostatic,Boussinesq,train,scenario_002250,train:scenario_002250,0.17730200290679932,0.08873767405748367,0.08856432884931564,0.08856432884931564
Hydrostatic,Boussinesq,train,scenario_002251,train:scenario_002251,0.17747078835964203,0.08873767405748367,0.08873311430215836,0.08873311430215836
Hydrostatic,Boussinesq,train,scenario_002252,train:scenario_002252,0.17738036811351776,0.08873767405748367,0.08864269405603409,0.08864269405603409
Hydrostatic,Boussinesq,train,scenario_002253,train:scenario_002253,0.17740263044834137,0.08873767405748367,0.0886649563908577,0.0886649563908577
Hydrostatic,Boussinesq,train,scenario_002254,train:scenario_002254,0.17743171751499176,0.08873767405748367,0.08869404345750809,0.08869404345750809
Hydrostatic,Boussinesq,train,scenario_002255,train:scenario_002255,0.17745496332645416,0.08873767405748367,0.08871728926897049,0.08871728926897049
Hydrostatic,Boussinesq,train,scenario_002256,train:scenario_002256,0.17745177447795868,0.08873767405748367,0.088714100420475,0.088714100420475
Hydrostatic,Boussinesq,train,scenario_002257,train:scenario_002257,0.17741762101650238,0.08873767405748367,0.08867994695901871,0.08867994695901871
Hydrostatic,Boussinesq,train,scenario_002258,train:scenario_002258,0.17744697630405426,0.08873767405748367,0.08870930224657059,0.08870930224657059
Hydrostatic,Boussinesq,train,scenario_002259,train:scenario_002259,0.1773422658443451,0.08873767405748367,0.08860459178686142,0.08860459178686142
Hydrostatic,Boussinesq,train,scenario_002260,train:scenario_002260,0.17720340192317963,0.08873767405748367,0.08846572786569595,0.08846572786569595
Hydrostatic,Boussinesq,train,scenario_002261,train:scenario_002261,0.17743027210235596,0.08873767405748367,0.08869259804487228,0.08869259804487228
Hydrostatic,Boussinesq,train,scenario_002262,train:scenario_002262,0.17736218869686127,0.08873767405748367,0.0886245146393776,0.0886245146393776
Hydrostatic,Boussinesq,train,scenario_002263,train:scenario_002263,0.17741020023822784,0.08873767405748367,0.08867252618074417,0.08867252618074417
Hydrostatic,Boussinesq,train,scenario_002264,train:scenario_002264,0.17746271193027496,0.08873767405748367,0.08872503787279129,0.08872503787279129
Hydrostatic,Boussinesq,train,scenario_002265,train:scenario_002265,0.1774626523256302,0.08873767405748367,0.08872497826814651,0.08872497826814651
Hydrostatic,Boussinesq,train,scenario_002266,train:scenario_002266,0.17740321159362793,0.08873767405748367,0.08866553753614426,0.08866553753614426
Hydrostatic,Boussinesq,train,scenario_002267,train:scenario_002267,0.17743346095085144,0.08873767405748367,0.08869578689336777,0.08869578689336777
Hydrostatic,Boussinesq,train,scenario_002268,train:scenario_002268,0.1774747371673584,0.08873767405748367,0.08873706310987473,0.08873706310987473
Hydrostatic,Boussinesq,train,scenario_002269,train:scenario_002269,0.17747199535369873,0.08873767405748367,0.08873432129621506,0.08873432129621506
Hydrostatic,Boussinesq,train,scenario_002270,train:scenario_002270,0.1774749457836151,0.08873767405748367,0.08873727172613144,0.08873727172613144
Hydrostatic,Boussinesq,train,scenario_002271,train:scenario_002271,0.17746715247631073,0.08873767405748367,0.08872947841882706,0.08872947841882706
Hydrostatic,Boussinesq,train,scenario_002272,train:scenario_002272,0.1773582547903061,0.08873767405748367,0.08862058073282242,0.08862058073282242
Hydrostatic,Boussinesq,train,scenario_002273,train:scenario_002273,0.17747099697589874,0.08873767405748367,0.08873332291841507,0.08873332291841507
Hydrostatic,Boussinesq,train,scenario_002274,train:scenario_002274,0.17731256783008575,0.08873767405748367,0.08857489377260208,0.08857489377260208
Hydrostatic,Boussinesq,train,scenario_002275,train:scenario_002275,0.1774349808692932,0.08873767405748367,0.08869730681180954,0.08869730681180954
Hydrostatic,Boussinesq,train,scenario_002276,train:scenario_002276,0.17731380462646484,0.08873767405748367,0.08857613056898117,0.08857613056898117
Hydrostatic,Boussinesq,train,scenario_002277,train:scenario_002277,0.17746417224407196,0.08873767405748367,0.08872649818658829,0.08872649818658829
Hydrostatic,Boussinesq,train,scenario_002278,train:scenario_002278,0.17747271060943604,0.08873767405748367,0.08873503655195236,0.08873503655195236
Hydrostatic,Boussinesq,train,scenario_002279,train:scenario_002279,0.1773757040500641,0.08873767405748367,0.08863802999258041,0.08863802999258041
Hydrostatic,Boussinesq,train,scenario_002280,train:scenario_002280,0.17742004990577698,0.08873767405748367,0.0886823758482933,0.0886823758482933
Hydrostatic,Boussinesq,train,scenario_002281,train:scenario_002281,0.17747485637664795,0.08873767405748367,0.08873718231916428,0.08873718231916428
Hydrostatic,Boussinesq,train,scenario_002282,train:scenario_002282,0.1774345487356186,0.08873767405748367,0.08869687467813492,0.08869687467813492
Hydrostatic,Boussinesq,train,scenario_002283,train:scenario_002283,0.1773604452610016,0.08873767405748367,0.08862277120351791,0.08862277120351791
Hydrostatic,Boussinesq,train,scenario_002284,train:scenario_002284,0.17746421694755554,0.08873767405748367,0.08872654289007187,0.08872654289007187
Hydrostatic,Boussinesq,train,scenario_002285,train:scenario_002285,0.1774333268404007,0.08873767405748367,0.08869565278291702,0.08869565278291702
Hydrostatic,Boussinesq,train,scenario_002286,train:scenario_002286,0.17738348245620728,0.08873767405748367,0.0886458083987236,0.0886458083987236
Hydrostatic,Boussinesq,train,scenario_002287,train:scenario_002287,0.17747263610363007,0.08873767405748367,0.08873496204614639,0.08873496204614639
Hydrostatic,Boussinesq,train,scenario_002288,train:scenario_002288,0.1774197369813919,0.08873767405748367,0.08868206292390823,0.08868206292390823
Hydrostatic,Boussinesq,train,scenario_002289,train:scenario_002289,0.1772027164697647,0.08873767405748367,0.08846504241228104,0.08846504241228104
Hydrostatic,Boussinesq,train,scenario_002290,train:scenario_002290,0.17747235298156738,0.08873767405748367,0.08873467892408371,0.08873467892408371
Hydrostatic,Boussinesq,train,scenario_002291,train:scenario_002291,0.1773408204317093,0.08873767405748367,0.08860314637422562,0.08860314637422562
Hydrostatic,Boussinesq,train,scenario_002292,train:scenario_002292,0.17735189199447632,0.08873767405748367,0.08861421793699265,0.08861421793699265
Hydrostatic,Boussinesq,train,scenario_002293,train:scenario_002293,0.17740517854690552,0.08873767405748367,0.08866750448942184,0.08866750448942184
Hydrostatic,Boussinesq,train,scenario_002294,train:scenario_002294,0.17742133140563965,0.08873767405748367,0.08868365734815598,0.08868365734815598
Hydrostatic,Boussinesq,train,scenario_002295,train:scenario_002295,0.17747309803962708,0.08873767405748367,0.0887354239821434,0.0887354239821434
Hydrostatic,Boussinesq,train,scenario_002296,train:scenario_002296,0.17747317254543304,0.08873767405748367,0.08873549848794937,0.08873549848794937
Hydrostatic,Boussinesq,train,scenario_002297,train:scenario_002297,0.1774705946445465,0.08873767405748367,0.08873292058706284,0.08873292058706284
Hydrostatic,Boussinesq,train,scenario_002298,train:scenario_002298,0.17701898515224457,0.08873767405748367,0.0882813110947609,0.0882813110947609
Hydrostatic,Boussinesq,train,scenario_002299,train:scenario_002299,0.17743562161922455,0.08873767405748367,0.08869794756174088,0.08869794756174088
Hydrostatic,Boussinesq,train,scenario_002300,train:scenario_002300,0.17737670242786407,0.08873767405748367,0.0886390283703804,0.0886390283703804
Hydrostatic,Boussinesq,train,scenario_002301,train:scenario_002301,0.17731551826000214,0.08873767405748367,0.08857784420251846,0.08857784420251846
Hydrostatic,Boussinesq,train,scenario_002302,train:scenario_002302,0.177467480301857,0.08873767405748367,0.08872980624437332,0.08872980624437332
Hydrostatic,Boussinesq,train,scenario_002303,train:scenario_002303,0.1774674952030182,0.08873767405748367,0.08872982114553452,0.08872982114553452
Hydrostatic,Boussinesq,train,scenario_002304,train:scenario_002304,0.17742300033569336,0.08873767405748367,0.08868532627820969,0.08868532627820969
Hydrostatic,Boussinesq,train,scenario_002305,train:scenario_002305,0.17746029794216156,0.08873767405748367,0.08872262388467789,0.08872262388467789
Hydrostatic,Boussinesq,train,scenario_002306,train:scenario_002306,0.17747296392917633,0.08873767405748367,0.08873528987169266,0.08873528987169266
Hydrostatic,Boussinesq,train,scenario_002307,train:scenario_002307,0.17747406661510468,0.08873767405748367,0.088736392557621,0.088736392557621
Hydrostatic,Boussinesq,train,scenario_002308,train:scenario_002308,0.17743776738643646,0.08873767405748367,0.08870009332895279,0.08870009332895279
Hydrostatic,Boussinesq,train,scenario_002309,train:scenario_002309,0.17747488617897034,0.08873767405748367,0.08873721212148666,0.08873721212148666
Hydrostatic,Boussinesq,train,scenario_002310,train:scenario_002310,0.17746995389461517,0.08873767405748367,0.0887322798371315,0.0887322798371315
Hydrostatic,Boussinesq,train,scenario_002311,train:scenario_002311,0.17745326459407806,0.08873767405748367,0.08871559053659439,0.08871559053659439
Hydrostatic,Boussinesq,train,scenario_002312,train:scenario_002312,0.17744845151901245,0.08873767405748367,0.08871077746152878,0.08871077746152878
Hydrostatic,Boussinesq,train,scenario_002313,train:scenario_002313,0.17746283113956451,0.08873767405748367,0.08872515708208084,0.08872515708208084
Hydrostatic,Boussinesq,train,scenario_002314,train:scenario_002314,0.17747150361537933,0.08873767405748367,0.08873382955789566,0.08873382955789566
Hydrostatic,Boussinesq,train,scenario_002315,train:scenario_002315,0.17744292318820953,0.08873767405748367,0.08870524913072586,0.08870524913072586
Hydrostatic,Boussinesq,train,scenario_002316,train:scenario_002316,0.17721836268901825,0.08873767405748367,0.08848068863153458,0.08848068863153458
Hydrostatic,Boussinesq,train,scenario_002317,train:scenario_002317,0.17747436463832855,0.08873767405748367,0.08873669058084488,0.08873669058084488
Hydrostatic,Boussinesq,train,scenario_002318,train:scenario_002318,0.17729823291301727,0.08873767405748367,0.0885605588555336,0.0885605588555336
Hydrostatic,Boussinesq,train,scenario_002319,train:scenario_002319,0.17733699083328247,0.08873767405748367,0.0885993167757988,0.0885993167757988
Hydrostatic,Boussinesq,train,scenario_002320,train:scenario_002320,0.17741046845912933,0.08873767405748367,0.08867279440164566,0.08867279440164566
Hydrostatic,Boussinesq,train,scenario_002321,train:scenario_002321,0.1774202287197113,0.08873767405748367,0.08868255466222763,0.08868255466222763
Hydrostatic,Boussinesq,train,scenario_002322,train:scenario_002322,0.1774490475654602,0.08873767405748367,0.08871137350797653,0.08871137350797653
Hydrostatic,Boussinesq,train,scenario_002323,train:scenario_002323,0.17746227979660034,0.08873767405748367,0.08872460573911667,0.08872460573911667
Hydrostatic,Boussinesq,train,scenario_002324,train:scenario_002324,0.17739802598953247,0.08873767405748367,0.0886603519320488,0.0886603519320488
Hydrostatic,Boussinesq,train,scenario_002325,train:scenario_002325,0.17719390988349915,0.08873767405748367,0.08845623582601547,0.08845623582601547
Hydrostatic,Boussinesq,train,scenario_002326,train:scenario_002326,0.17739668488502502,0.08873767405748367,0.08865901082754135,0.08865901082754135
Hydrostatic,Boussinesq,train,scenario_002327,train:scenario_002327,0.17741140723228455,0.08873767405748367,0.08867373317480087,0.08867373317480087
Hydrostatic,Boussinesq,train,scenario_002328,train:scenario_002328,0.17740218341350555,0.08873767405748367,0.08866450935602188,0.08866450935602188
Hydrostatic,Boussinesq,train,scenario_002329,train:scenario_002329,0.17746080458164215,0.08873767405748367,0.08872313052415848,0.08872313052415848
Hydrostatic,Boussinesq,train,scenario_002330,train:scenario_002330,0.17747357487678528,0.08873767405748367,0.0887359008193016,0.0887359008193016
Hydrostatic,Boussinesq,train,scenario_002331,train:scenario_002331,0.17746186256408691,0.08873767405748367,0.08872418850660324,0.08872418850660324
Hydrostatic,Boussinesq,train,scenario_002332,train:scenario_002332,0.17743763327598572,0.08873767405748367,0.08869995921850204,0.08869995921850204
Hydrostatic,Boussinesq,train,scenario_002333,train:scenario_002333,0.1774728000164032,0.08873767405748367,0.08873512595891953,0.08873512595891953
Hydrostatic,Boussinesq,train,scenario_002334,train:scenario_002334,0.17743824422359467,0.08873767405748367,0.08870057016611099,0.08870057016611099
Hydrostatic,Boussinesq,train,scenario_002335,train:scenario_002335,0.17737045884132385,0.08873767405748367,0.08863278478384018,0.08863278478384018
Hydrostatic,Boussinesq,train,scenario_002336,train:scenario_002336,0.1770831197500229,0.08873767405748367,0.08834544569253922,0.08834544569253922
Hydrostatic,Boussinesq,train,scenario_002337,train:scenario_002337,0.17747417092323303,0.08873767405748367,0.08873649686574936,0.08873649686574936
Hydrostatic,Boussinesq,train,scenario_002338,train:scenario_002338,0.17747221887111664,0.08873767405748367,0.08873454481363297,0.08873454481363297
Hydrostatic,Boussinesq,train,scenario_002339,train:scenario_002339,0.17744071781635284,0.08873767405748367,0.08870304375886917,0.08870304375886917
Hydrostatic,Boussinesq,train,scenario_002340,train:scenario_002340,0.17746467888355255,0.08873767405748367,0.08872700482606888,0.08872700482606888
Hydrostatic,Boussinesq,train,scenario_002341,train:scenario_002341,0.17742609977722168,0.08873767405748367,0.088688425719738,0.088688425719738
Hydrostatic,Boussinesq,train,scenario_002342,train:scenario_002342,0.17741461098194122,0.08873767405748367,0.08867693692445755,0.08867693692445755
Hydrostatic,Boussinesq,train,scenario_002343,train:scenario_002343,0.17747154831886292,0.08873767405748367,0.08873387426137924,0.08873387426137924
Hydrostatic,Boussinesq,train,scenario_002344,train:scenario_002344,0.1774648278951645,0.08873767405748367,0.08872715383768082,0.08872715383768082
Hydrostatic,Boussinesq,train,scenario_002345,train:scenario_002345,0.17739754915237427,0.08873767405748367,0.0886598750948906,0.0886598750948906
Hydrostatic,Boussinesq,train,scenario_002346,train:scenario_002346,0.1774800419807434,0.08873767405748367,0.08874236792325974,0.08874236792325974
Hydrostatic,Boussinesq,train,scenario_002347,train:scenario_002347,0.17747460305690765,0.08873767405748367,0.08873692899942398,0.08873692899942398
Hydrostatic,Boussinesq,train,scenario_002348,train:scenario_002348,0.17743316292762756,0.08873767405748367,0.08869548887014389,0.08869548887014389
Hydrostatic,Boussinesq,train,scenario_002349,train:scenario_002349,0.17736412584781647,0.08873767405748367,0.0886264517903328,0.0886264517903328
Hydrostatic,Boussinesq,train,scenario_002350,train:scenario_002350,0.1774558126926422,0.08873767405748367,0.08871813863515854,0.08871813863515854
Hydrostatic,Boussinesq,train,scenario_002351,train:scenario_002351,0.1774747520685196,0.08873767405748367,0.08873707801103592,0.08873707801103592
Hydrostatic,Boussinesq,train,scenario_002352,train:scenario_002352,0.17733155190944672,0.08873767405748367,0.08859387785196304,0.08859387785196304
Hydrostatic,Boussinesq,train,scenario_002353,train:scenario_002353,0.17747148871421814,0.08873767405748367,0.08873381465673447,0.08873381465673447
Hydrostatic,Boussinesq,train,scenario_002354,train:scenario_002354,0.1774308979511261,0.08873767405748367,0.08869322389364243,0.08869322389364243
Hydrostatic,Boussinesq,train,scenario_002355,train:scenario_002355,0.17747348546981812,0.08873767405748367,0.08873581141233444,0.08873581141233444
Hydrostatic,Boussinesq,train,scenario_002356,train:scenario_002356,0.1774582415819168,0.08873767405748367,0.08872056752443314,0.08872056752443314
Hydrostatic,Boussinesq,train,scenario_002357,train:scenario_002357,0.17733091115951538,0.08873767405748367,0.08859323710203171,0.08859323710203171
Hydrostatic,Boussinesq,train,scenario_002358,train:scenario_002358,0.17685480415821075,0.08873767405748367,0.08811713010072708,0.08811713010072708
Hydrostatic,Boussinesq,train,scenario_002359,train:scenario_002359,0.17739291489124298,0.08873767405748367,0.08865524083375931,0.08865524083375931
Hydrostatic,Boussinesq,train,scenario_002360,train:scenario_002360,0.17708204686641693,0.08873767405748367,0.08834437280893326,0.08834437280893326
Hydrostatic,Boussinesq,train,scenario_002361,train:scenario_002361,0.1774739921092987,0.08873767405748367,0.08873631805181503,0.08873631805181503
Hydrostatic,Boussinesq,train,scenario_002362,train:scenario_002362,0.17740657925605774,0.08873767405748367,0.08866890519857407,0.08866890519857407
Hydrostatic,Boussinesq,train,scenario_002363,train:scenario_002363,0.1774742156267166,0.08873767405748367,0.08873654156923294,0.08873654156923294
Hydrostatic,Boussinesq,train,scenario_002364,train:scenario_002364,0.17747142910957336,0.08873767405748367,0.08873375505208969,0.08873375505208969
Hydrostatic,Boussinesq,train,scenario_002365,train:scenario_002365,0.1773964911699295,0.08873767405748367,0.08865881711244583,0.08865881711244583
Hydrostatic,Boussinesq,train,scenario_002366,train:scenario_002366,0.177243173122406,0.08873767405748367,0.08850549906492233,0.08850549906492233
Hydrostatic,Boussinesq,train,scenario_002367,train:scenario_002367,0.17744415998458862,0.08873767405748367,0.08870648592710495,0.08870648592710495
Hydrostatic,Boussinesq,train,scenario_002368,train:scenario_002368,0.17706957459449768,0.08873767405748367,0.08833190053701401,0.08833190053701401
Hydrostatic,Boussinesq,train,scenario_002369,train:scenario_002369,0.17742523550987244,0.08873767405748367,0.08868756145238876,0.08868756145238876
Hydrostatic,Boussinesq,train,scenario_002370,train:scenario_002370,0.17747312784194946,0.08873767405748367,0.08873545378446579,0.08873545378446579
Hydrostatic,Boussinesq,train,scenario_002371,train:scenario_002371,0.17745289206504822,0.08873767405748367,0.08871521800756454,0.08871521800756454
Hydrostatic,Boussinesq,train,scenario_002372,train:scenario_002372,0.17747247219085693,0.08873767405748367,0.08873479813337326,0.08873479813337326
Hydrostatic,Boussinesq,train,scenario_002373,train:scenario_002373,0.17747318744659424,0.08873767405748367,0.08873551338911057,0.08873551338911057
Hydrostatic,Boussinesq,train,scenario_002374,train:scenario_002374,0.17745651304721832,0.08873767405748367,0.08871883898973465,0.08871883898973465
Hydrostatic,Boussinesq,train,scenario_002375,train:scenario_002375,0.17738893628120422,0.08873767405748367,0.08865126222372055,0.08865126222372055
Hydrostatic,Boussinesq,train,scenario_002376,train:scenario_002376,0.17747512459754944,0.08873767405748367,0.08873745054006577,0.08873745054006577
Hydrostatic,Boussinesq,train,scenario_002377,train:scenario_002377,0.17747008800506592,0.08873767405748367,0.08873241394758224,0.08873241394758224
Hydrostatic,Boussinesq,train,scenario_002378,train:scenario_002378,0.17735642194747925,0.08873767405748367,0.08861874788999557,0.08861874788999557
Hydrostatic,Boussinesq,train,scenario_002379,train:scenario_002379,0.1774720698595047,0.08873767405748367,0.08873439580202103,0.08873439580202103
Hydrostatic,Boussinesq,train,scenario_002380,train:scenario_002380,0.17742283642292023,0.08873767405748367,0.08868516236543655,0.08868516236543655
Hydrostatic,Boussinesq,train,scenario_002381,train:scenario_002381,0.17747414112091064,0.08873767405748367,0.08873646706342697,0.08873646706342697
Hydrostatic,Boussinesq,train,scenario_002382,train:scenario_002382,0.17741461098194122,0.08873767405748367,0.08867693692445755,0.08867693692445755
Hydrostatic,Boussinesq,train,scenario_002383,train:scenario_002383,0.1774338334798813,0.08873767405748367,0.08869615942239761,0.08869615942239761
Hydrostatic,Boussinesq,train,scenario_002384,train:scenario_002384,0.1773695945739746,0.08873767405748367,0.08863192051649094,0.08863192051649094
Hydrostatic,Boussinesq,train,scenario_002385,train:scenario_002385,0.17747390270233154,0.08873767405748367,0.08873622864484787,0.08873622864484787
Hydrostatic,Boussinesq,train,scenario_002386,train:scenario_002386,0.17746129631996155,0.08873767405748367,0.08872362226247787,0.08872362226247787
Hydrostatic,Boussinesq,train,scenario_002387,train:scenario_002387,0.17741253972053528,0.08873767405748367,0.0886748656630516,0.0886748656630516
Hydrostatic,Boussinesq,train,scenario_002388,train:scenario_002388,0.1774701625108719,0.08873767405748367,0.08873248845338821,0.08873248845338821
Hydrostatic,Boussinesq,train,scenario_002389,train:scenario_002389,0.17728903889656067,0.08873767405748367,0.088551364839077,0.088551364839077
Hydrostatic,Boussinesq,train,scenario_002390,train:scenario_002390,0.1774294227361679,0.08873767405748367,0.08869174867868423,0.08869174867868423
Hydrostatic,Boussinesq,train,scenario_002391,train:scenario_002391,0.17740245163440704,0.08873767405748367,0.08866477757692337,0.08866477757692337
Hydrostatic,Boussinesq,train,scenario_002392,train:scenario_002392,0.17735601961612701,0.08873767405748367,0.08861834555864334,0.08861834555864334
Hydrostatic,Boussinesq,train,scenario_002393,train:scenario_002393,0.17736612260341644,0.08873767405748367,0.08862844854593277,0.08862844854593277
Hydrostatic,Boussinesq,train,scenario_002394,train:scenario_002394,0.17747387290000916,0.08873767405748367,0.08873619884252548,0.08873619884252548
Hydrostatic,Boussinesq,train,scenario_002395,train:scenario_002395,0.17746111750602722,0.08873767405748367,0.08872344344854355,0.08872344344854355
Hydrostatic,Boussinesq,train,scenario_002396,train:scenario_002396,0.17746001482009888,0.08873767405748367,0.0887223407626152,0.0887223407626152
Hydrostatic,Boussinesq,train,scenario_002397,train:scenario_002397,0.1774315983057022,0.08873767405748367,0.08869392424821854,0.08869392424821854
Hydrostatic,Boussinesq,train,scenario_002398,train:scenario_002398,0.1774367392063141,0.08873767405748367,0.08869906514883041,0.08869906514883041
Hydrostatic,Boussinesq,train,scenario_002399,train:scenario_002399,0.17736797034740448,0.08873767405748367,0.0886302962899208,0.0886302962899208
Hydrostatic,Boussinesq,train,scenario_002400,train:scenario_002400,0.17747251689434052,0.08873767405748367,0.08873484283685684,0.08873484283685684
Hydrostatic,Boussinesq,train,scenario_002401,train:scenario_002401,0.17746491730213165,0.08873767405748367,0.08872724324464798,0.08872724324464798
Hydrostatic,Boussinesq,train,scenario_002402,train:scenario_002402,0.17734161019325256,0.08873767405748367,0.08860393613576889,0.08860393613576889
Hydrostatic,Boussinesq,train,scenario_002403,train:scenario_002403,0.17746423184871674,0.08873767405748367,0.08872655779123306,0.08872655779123306
Hydrostatic,Boussinesq,train,scenario_002404,train:scenario_002404,0.17743563652038574,0.08873767405748367,0.08869796246290207,0.08869796246290207
Hydrostatic,Boussinesq,train,scenario_002405,train:scenario_002405,0.17744995653629303,0.08873767405748367,0.08871228247880936,0.08871228247880936
Hydrostatic,Boussinesq,train,scenario_002406,train:scenario_002406,0.17744988203048706,0.08873767405748367,0.08871220797300339,0.08871220797300339
Hydrostatic,Boussinesq,train,scenario_002407,train:scenario_002407,0.17727886140346527,0.08873767405748367,0.0885411873459816,0.0885411873459816
Hydrostatic,Boussinesq,train,scenario_002408,train:scenario_002408,0.17739567160606384,0.08873767405748367,0.08865799754858017,0.08865799754858017
Hydrostatic,Boussinesq,train,scenario_002409,train:scenario_002409,0.17745071649551392,0.08873767405748367,0.08871304243803024,0.08871304243803024
Hydrostatic,Boussinesq,train,scenario_002410,train:scenario_002410,0.17737051844596863,0.08873767405748367,0.08863284438848495,0.08863284438848495
Hydrostatic,Boussinesq,train,scenario_002411,train:scenario_002411,0.177287757396698,0.08873767405748367,0.08855008333921432,0.08855008333921432
Hydrostatic,Boussinesq,train,scenario_002412,train:scenario_002412,0.17747025191783905,0.08873767405748367,0.08873257786035538,0.08873257786035538
Hydrostatic,Boussinesq,train,scenario_002413,train:scenario_002413,0.17700234055519104,0.08873767405748367,0.08826466649770737,0.08826466649770737
Hydrostatic,Boussinesq,train,scenario_002414,train:scenario_002414,0.1774713397026062,0.08873767405748367,0.08873366564512253,0.08873366564512253
Hydrostatic,Boussinesq,train,scenario_002415,train:scenario_002415,0.17747513949871063,0.08873767405748367,0.08873746544122696,0.08873746544122696
Hydrostatic,Boussinesq,train,scenario_002416,train:scenario_002416,0.17747408151626587,0.08873767405748367,0.0887364074587822,0.0887364074587822
Hydrostatic,Boussinesq,train,scenario_002417,train:scenario_002417,0.17747101187705994,0.08873767405748367,0.08873333781957626,0.08873333781957626
Hydrostatic,Boussinesq,train,scenario_002418,train:scenario_002418,0.1774626523256302,0.08873767405748367,0.08872497826814651,0.08872497826814651
Hydrostatic,Boussinesq,train,scenario_002419,train:scenario_002419,0.17737627029418945,0.08873767405748367,0.08863859623670578,0.08863859623670578
Hydrostatic,Boussinesq,train,scenario_002420,train:scenario_002420,0.1774587631225586,0.08873767405748367,0.08872108906507492,0.08872108906507492
Hydrostatic,Boussinesq,train,scenario_002421,train:scenario_002421,0.17730706930160522,0.08873767405748367,0.08856939524412155,0.08856939524412155
Hydrostatic,Boussinesq,train,scenario_002422,train:scenario_002422,0.17742864787578583,0.08873767405748367,0.08869097381830215,0.08869097381830215
Hydrostatic,Boussinesq,train,scenario_002423,train:scenario_002423,0.17738069593906403,0.08873767405748367,0.08864302188158035,0.08864302188158035
Hydrostatic,Boussinesq,train,scenario_002424,train:scenario_002424,0.17746025323867798,0.08873767405748367,0.0887225791811943,0.0887225791811943
Hydrostatic,Boussinesq,train,scenario_002425,train:scenario_002425,0.1774713546037674,0.08873767405748367,0.08873368054628372,0.08873368054628372
Hydrostatic,Boussinesq,train,scenario_002426,train:scenario_002426,0.177475243806839,0.08873767405748367,0.08873756974935532,0.08873756974935532
Hydrostatic,Boussinesq,train,scenario_002427,train:scenario_002427,0.17743797600269318,0.08873767405748367,0.0887003019452095,0.0887003019452095
Hydrostatic,Boussinesq,train,scenario_002428,train:scenario_002428,0.17739741504192352,0.08873767405748367,0.08865974098443985,0.08865974098443985
Hydrostatic,Boussinesq,train,scenario_002429,train:scenario_002429,0.17747178673744202,0.08873767405748367,0.08873411267995834,0.08873411267995834
Hydrostatic,Boussinesq,train,scenario_002430,train:scenario_002430,0.17744047939777374,0.08873767405748367,0.08870280534029007,0.08870280534029007
Hydrostatic,Boussinesq,train,scenario_002431,train:scenario_002431,0.1774696558713913,0.08873767405748367,0.08873198181390762,0.08873198181390762
Hydrostatic,Boussinesq,train,scenario_002432,train:scenario_002432,0.17747147381305695,0.08873767405748367,0.08873379975557327,0.08873379975557327
Hydrostatic,Boussinesq,train,scenario_002433,train:scenario_002433,0.1774156391620636,0.08873767405748367,0.08867796510457993,0.08867796510457993
Hydrostatic,Boussinesq,train,scenario_002434,train:scenario_002434,0.17744338512420654,0.08873767405748367,0.08870571106672287,0.08870571106672287
Hydrostatic,Boussinesq,train,scenario_002435,train:scenario_002435,0.17730695009231567,0.08873767405748367,0.088569276034832,0.088569276034832
Hydrostatic,Boussinesq,train,scenario_002436,train:scenario_002436,0.17746923863887787,0.08873767405748367,0.0887315645813942,0.0887315645813942
Hydrostatic,Boussinesq,train,scenario_002437,train:scenario_002437,0.17741961777210236,0.08873767405748367,0.08868194371461868,0.08868194371461868
Hydrostatic,Boussinesq,train,scenario_002438,train:scenario_002438,0.17743109166622162,0.08873767405748367,0.08869341760873795,0.08869341760873795
Hydrostatic,Boussinesq,train,scenario_002439,train:scenario_002439,0.17742829024791718,0.08873767405748367,0.0886906161904335,0.0886906161904335
Hydrostatic,Boussinesq,train,scenario_002440,train:scenario_002440,0.17747317254543304,0.08873767405748367,0.08873549848794937,0.08873549848794937
Hydrostatic,Boussinesq,train,scenario_002441,train:scenario_002441,0.17744171619415283,0.08873767405748367,0.08870404213666916,0.08870404213666916
Hydrostatic,Boussinesq,train,scenario_002442,train:scenario_002442,0.17747554183006287,0.08873767405748367,0.0887378677725792,0.0887378677725792
Hydrostatic,Boussinesq,train,scenario_002443,train:scenario_002443,0.1774710863828659,0.08873767405748367,0.08873341232538223,0.08873341232538223
Hydrostatic,Boussinesq,train,scenario_002444,train:scenario_002444,0.17736412584781647,0.08873767405748367,0.0886264517903328,0.0886264517903328
