dt_max,dt_min,end_time,final_time_target,grid,max_abs_eta,max_cfl_seen,max_speed_seen,min_h_seen,n_steps,ok,scenario_id,solver,solver_name,target_cfl
0.0025292362545919745,0.0009415549590181477,0.006,0.006,32,0.02862277172646399,0.30000897166516655,0.029097830866723955,1.2073335707808588,3,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.3
0.0012635438766184783,0.0009459117364281778,0.006,0.006,64,0.029929324905858312,0.30000393657077734,0.03326804933947695,1.2039746745234217,5,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.3
0.0006315539905108525,0.00031616717453797696,0.006,0.006,128,0.0303865934306895,0.30000388307623754,0.03412389359349613,1.2024246087919994,10,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.3
0.003793854381887962,0.002206145618112038,0.006,0.006,32,0.02862012070201203,0.45000861040228085,0.02927707722625096,1.2073335707808588,2,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.45
0.0018953158149277174,0.0003141498310140203,0.006,0.006,64,0.029927127245875873,0.4500084578290119,0.03335198011042792,1.2039746745234217,4,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.45
0.0009473309857662786,0.0003161555295506692,0.006,0.006,128,0.030385478513047515,0.45000843345045693,0.03416136843395665,1.2024246087919994,7,True,conv_0004,MUSCL-HR,swe_muscl_hr,0.45
0.002520190713823993,0.0009650548964142214,0.006,0.006,32,0.04179511610791753,0.3006485314133666,0.03128155473194522,1.2222900248883926,3,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.3
0.001259185205384399,0.0009714672648490274,0.006,0.006,64,0.04437561575481075,0.3003492835294164,0.03484100212665908,1.2218812447979324,5,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.3
0.0006294807145114463,0.00034712075518707284,0.006,0.006,128,0.045164020570209074,0.30017598550956015,0.035487695896495704,1.2216768548710464,10,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.3
0.00378028607073599,0.0022197139292640103,0.006,0.006,32,0.04176427650747194,0.4513726381781874,0.03143002762160125,1.2222900248883926,2,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.45
0.0018887778080765986,0.00034289399140754323,0.006,0.006,64,0.04437008094042216,0.45076780088268575,0.03496852217458084,1.2218812447979324,4,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.45
0.0009442210717671694,0.0003463872215328902,0.006,0.006,128,0.04515960342523018,0.45039756170983886,0.0355314553760791,1.2216768548710464,7,True,conv_0005,MUSCL-HR,swe_muscl_hr,0.45
0.0025193067786229133,0.0009613864428719143,0.006,0.006,32,0.03849137569645422,0.30000000011060046,0.03304465859490968,1.1690127758569244,3,True,conv_0006,MUSCL-HR,swe_muscl_hr,0.3
